"index","start_point","end_point","time"
"13102","314","327","[298]"
"13103","p4","327","[209]"
"13104","326","724","[89, 86, 907]"
"13105","b29","330","[179]"
"13106","b20","532","[447]"
"13107","b70","312","[179, 90]"
"13108","b76","312","[125]"
"13109","b56","501","[656]"
"13110","b56","710","[716, 776]"
"13111","b56","721","[865]"
"13112","b56","502","[925]"
"13113","b56","513","[1044]"
"13114","b56","b44","[1492, 133]"
"13115","710","b44","[776, 716]"
"13116","b29","550","[687, 668]"
"13117","b40","712","[686, 597, 621]"
"13118","b40","714","[746]"
"13119","712","714","[60]"
"13120","b35","550","[652]"
"13121","554","b19","[806]"
"13122","554","b4","[869]"
"13123","p6","b24","[238, 2844]"
"13124","503","b5","[895]"
"13125","503","b20","[955]"
"13126","546","328","[716]"
"13127","546","b7","[865]"
"13128","536","328","[507, 269, 179, 180, 270, 459]"
"13129","b36","b29","[59, 60]"
"13130","b36","b78","[268]"
"13131","b29","b72","[149]"
"13132","537","b55","[239]"
"13133","720B","b33","[477, 570]"
"13134","720B","p2","[626]"
"13135","716","709","[59]"
"13136","550","p6","[537, 420]"
"13137","324","b37","[418]"
"13138","b69","318","[221]"
"13139","b69","503","[675]"
"13140","b69","504","[906]"
"13141","318","503","[454]"
"13142","318","501","[596, 656]"
"13143","318","504","[685, 449]"
"13144","541","b22","[566]"
"13145","538","b22","[507]"
"13146","b40","b34","[707, 691, 30, 776]"
"13147","531","519","[782]"
"13148","b44","519","[447]"
"13149","b36","519","[328]"
"13150","b28","537","[507, 920]"
"13151","328","p1","[119, 120, 150]"
"13152","b32","323","[1837]"
"13153","b53","b18","[60]"
"13154","b57","711","[686]"
"13155","721","b46","[639]"
"13156","b26","b56","[10862]"
"13157","b1","519L","[11440]"
"13158","b18","519L","[11262]"
"13159","532","b10","[694, 269]"
"13160","b73","b40","[208, 1045]"
"13161","b67","516","[514]"
"13162","715","505","[179, 119]"
"13163","b6","532","[627, 508]"
"13164","329","b37","[234, 209]"
"13165","329","b24","[579]"
"13166","329","537","[1099]"
"13167","330","b17","[209, 391, 600, 210]"
"13168","330","b24","[494]"
"13169","541","b20","[597]"
"13170","709","512","[238, 449, 329, 210]"
"13171","710","512","[179, 209, 177, 180, 215, 189, 120, 136, 150]"
"13172","b68","536","[1014]"
"13173","b64","b10","[208, 212, 270]"
"13174","b64","b44","[388, 120]"
"13175","536","330","[358]"
"13176","537","b71","[716, 660]"
"13177","b71","b37","[179, 128]"
"13178","503","b8","[806]"
"13179","b19","701","[686, 715]"
"13180","b28","701","[656, 772]"
"13181","b51","b33","[119]"
"13182","b8","542","[817]"
"13183","b8","548","[877, 925]"
"13184","b24","548","[758]"
"13185","p3","b53","[268]"
"13186","p3","p6","[387]"
"13187","b53","p6","[119]"
"13188","p2","b50","[178]"
"13189","p2","b34","[238, 247]"
"13190","516","b23","[775]"
"13191","b44","b23","[388, 597]"
"13192","b33","550","[1307, 568]"
"13193","509","550","[890]"
"13194","509","545","[949]"
"13195","507","537","[559]"
"13196","507","550","[830]"
"13197","507","545","[889]"
"13198","501","537","[500]"
"13199","501","550","[771]"
"13200","501","545","[830]"
"13201","510","537","[298, 300]"
"13202","510","550","[569]"
"13203","510","545","[628]"
"13204","543","724","[1103, 450]"
"13205","543","505","[1610]"
"13206","543","502","[1789]"
"13207","541","724","[1044]"
"13208","541","505","[1551]"
"13209","541","502","[1730]"
"13210","536","505","[1478]"
"13211","534","505","[1461]"
"13212","534","502","[1640, 1868]"
"13213","b37","505","[954]"
"13214","724","502","[686]"
"13215","720B","715","[119]"
"13216","317","533","[467]"
"13217","317","539","[538]"
"13218","550","p2","[955, 8013]"
"13219","b24","546","[567]"
"13220","b35","324","[895, 330]"
"13221","b10","549","[835, 778]"
"13222","b65","b39","[83, 136, 413]"
"13223","519","b2","[579]"
"13224","519L","b18","[417]"
"13225","519L","b2","[507]"
"13226","b26","b59","[600, 375]"
"13227","321","b25","[209, 450, 390]"
"13228","321","b59","[269]"
"13229","537","b62","[728]"
"13230","535","b62","[477]"
"13231","531","b51","[460]"
"13232","b32","519L","[358]"
"13233","b10","b54","[387, 209]"
"13234","324","314","[448, 720, 660]"
"13235","543","b3","[811]"
"13236","544","b3","[751]"
"13237","b1","b59","[327]"
"13238","b41","b68","[149]"
"13239","b28","715","[805]"
"13240","542","b32","[596, 540, 479]"
"13241","b40","b70","[203]"
"13242","b44","b76","[179]"
"13243","b24","b76","[119]"
"13244","312","b26","[179]"
"13245","312","b47","[1031]"
"13246","312","b8","[1121, 1180]"
"13247","508","b64","[984, 2718]"
"13248","508","b70","[1104, 840]"
"13249","509","b41","[508]"
"13250","509","b64","[925]"
"13251","516","b64","[865]"
"13252","516","b70","[985, 479]"
"13253","723","b66","[716, 3285]"
"13254","723","b18","[776, 359]"
"13255","b58","b66","[149]"
"13256","712","711","[57]"
"13257","b32","b35","[60]"
"13258","316","b5","[765, 221]"
"13259","512","709","[179]"
"13260","b26","b32","[26478]"
"13261","532","b66","[537]"
"13262","532","b68","[597]"
"13263","532","b64","[735]"
"13264","b29","b34","[1844]"
"13265","b66","b34","[1785]"
"13266","b68","b34","[1725]"
"13267","b64","b34","[1587]"
"13268","b1","b41","[119, 120, 89]"
"13269","b22","515","[418]"
"13270","b55","b10","[120]"
"13271","543","328","[213, 206]"
"13272","532","328","[124]"
"13273","b10","724","[328]"
"13274","722","724","[119, 91, 180, 60, 120, 94, 266, 296, 115, 62]"
"13275","b64","509","[627]"
"13276","p6","323","[268, 303]"
"13277","509","548","[1850, 1612, 1552]"
"13278","516","548","[1492]"
"13279","b31","548","[657]"
"13280","535","b27","[448]"
"13281","536","b27","[388, 900, 510]"
"13282","b40","722a","[149]"
"13283","539","b56","[478, 210, 269, 578, 427]"
"13284","541","b56","[418, 518]"
"13285","541","p6","[507, 840]"
"13286","543","b56","[358]"
"13287","329","b1","[329, 1200, 1110, 1503, 1383]"
"13288","329","b29","[628]"
"13289","b34","b70","[163, 150]"
"13290","b2","535","[508, 780]"
"13291","b69","b57","[398]"
"13292","b69","328","[458]"
"13293","b74","b57","[338]"
"13294","b74","328","[398]"
"13295","324","b24","[275, 268]"
"13296","324","b40","[340, 333, 638]"
"13297","b53","508","[457]"
"13298","b53","710","[577]"
"13299","b25","508","[358, 659]"
"13300","b25","501","[418, 719]"
"13301","b25","710","[478]"
"13302","513","b34","[358]"
"13303","513","b46","[447]"
"13304","315","b72","[925]"
"13305","315","b68","[1014]"
"13306","314","b72","[746, 706]"
"13307","p4","b72","[675]"
"13308","p4","b68","[764]"
"13309","b18","b72","[597]"
"13310","b39","b38","[31, 60]"
"13311","b38","b54","[89]"
"13312","b70","b37","[209]"
"13313","b68","b37","[90]"
"13314","326","512","[554]"
"13315","326","509","[614]"
"13316","326","501","[703]"
"13317","716","507","[150, 181, 121, 213, 412]"
"13318","716","b43","[716]"
"13319","716","b2","[836]"
"13320","b24","513","[389, 449, 518]"
"13321","702","701","[59]"
"13322","709","515","[179, 205]"
"13323","709","b41","[597]"
"13324","709","b1","[686]"
"13325","313","312","[60, 86, 68, 14]"
"13326","b19","b52","[90]"
"13327","b47","b52","[60, 120]"
"13328","710","b40","[597]"
"13329","710","b2","[746, 1014]"
"13330","710","b5","[925]"
"13331","501","b4","[652, 787]"
"13332","534","b22","[537]"
"13333","b11","b25","[198, 120, 150]"
"13334","p2","542","[551]"
"13335","p2","546","[610]"
"13336","724","546","[461]"
"13337","b28","324","[328]"
"13338","710","314","[835]"
"13339","720B","314","[716]"
"13340","720B","b2","[895]"
"13341","501","314","[656]"
"13342","b35","b68","[268]"
"13343","b75","532","[835]"
"13344","b75","539","[895]"
"13345","b75","542","[925]"
"13346","b77","539","[657]"
"13347","b77","542","[687]"
"13348","b59","318","[179]"
"13349","325","b40","[209, 203, 462, 349, 167]"
"13350","326","b40","[149, 175]"
"13351","324","b67","[269]"
"13352","316","b10","[368]"
"13353","b45","722","[211]"
"13354","b45","b59","[390]"
"13355","b32","315","[119]"
"13356","b73","324","[358, 270]"
"13357","b71","b52","[388]"
"13358","b28","b46","[471]"
"13359","314","b46","[262]"
"13360","314","b23","[447, 1500, 137]"
"13361","b46","b23","[185, 265, 1046]"
"13362","315","b34","[120]"
"13363","315","b47","[209, 692, 398]"
"13364","b74","b68","[209, 69]"
"13365","534","b52","[209]"
"13366","b50","329","[209, 18266]"
"13367","b34","329","[149]"
"13368","p6","b43","[474, 59]"
"13369","b24","b5","[215]"
"13370","552","b54","[478]"
"13371","b49","538","[680]"
"13372","327","b43","[598]"
"13373","328","b31","[478]"
"13374","b58","b31","[388]"
"13375","b58","b43","[418]"
"13376","b58","537","[836, 570]"
"13377","b1","544","[777, 739, 1110]"
"13378","b6","544","[598]"
"13379","b78","b8","[270, 330]"
"13380","b78","b40","[4594]"
"13381","b7","b36","[2911]"
"13382","b36","b10","[210]"
"13383","b22","544","[598]"
"13384","535","b41","[449, 539]"
"13385","b41","724","[449]"
"13386","b41","722","[509]"
"13387","b18","722","[419]"
"13388","722","318","[719, 180, 2555, 595, 1027, 1087]"
"13389","b4","318","[330]"
"13390","b31","318","[240, 120]"
"13391","713","b33","[719, 630]"
"13392","710","b33","[680]"
"13393","b6","b66","[19121]"
"13394","b68","b3","[270]"
"13395","b8","326","[138]"
"13396","p4","p5","[1054, 299]"
"13397","539","b75","[2010, 1937, 1728]"
"13398","542","b27","[1698, 1190]"
"13399","542","b75","[1818]"
"13400","531","b75","[1668, 719, 720]"
"13401","p6","544","[2991]"
"13402","b32","540","[2694]"
"13403","538","b16","[569]"
"13404","b11","504","[779, 719]"
"13405","704","702","[30]"
"13406","b5","524L","[660]"
"13407","b5","525L","[720, 638, 565]"
"13408","b2","524L","[480]"
"13409","b2","525L","[540]"
"13410","548","b32","[719, 659, 779]"
"13411","531","b69","[659]"
"13412","b45","b16","[300, 308]"
"13413","b1","526","[449]"
"13414","523L","b44","[419]"
"13415","521L","b44","[359]"
"13416","b34","547","[509]"
"13417","546","b56","[599, 539]"
"13418","542","b56","[539]"
"13419","534","b54","[539]"
"13420","537","b34","[630]"
"13421","532","b59","[509]"
"13422","552","b51","[800]"
"13423","324","b69","[31001, 8634]"
"13424","b3","542","[599]"
"13425","b58","b21","[180]"
"13426","b16","316","[360, 180, 210]"
"13427","b30","b21","[1704]"
"13428","b19","b62","[8980, 60]"
"13429","321","b71","[540, 480, 390]"
"13430","b46","330","[269]"
"13431","b58","330","[210, 150]"
"13432","b58","b45","[330]"
"13433","b1","548","[949]"
"13434","550","526L","[260]"
"13435","545","526L","[209]"
"13436","541","526L","[149]"
"13437","533","526L","[80, 69]"
"13438","524L","521","[90, 60]"
"13439","534","b64","[569, 509]"
"13440","507","b31","[540]"
"13441","507","b3","[629]"
"13442","713","b17","[690]"
"13443","713","b8","[749]"
"13444","720B","b8","[689]"
"13445","501","b33","[510, 1099, 570]"
"13446","b27","317","[180]"
"13447","317","b12","[342, 270]"
"13448","b8","b58","[330]"
"13449","311","b52","[7314, 7254]"
"13450","311","328","[7644, 7584]"
"13451","b26","b52","[6715]"
"13452","b22","b20","[844]"
"13453","b22","b73","[904]"
"13454","514","b48","[598, 510]"
"13455","516","b48","[509, 450]"
"13456","b18","722a","[355]"
"13457","329","b8","[360]"
"13458","b6","330","[240]"
"13459","b25","719","[809]"
"13460","b30","719","[719]"
"13461","b45","719","[660]"
"13462","508","719","[150]"
"13463","b54","521R","[389]"
"13464","b36","521R","[329]"
"13465","724","b29","[210]"
"13466","329","b6","[239]"
"13467","b22","b45","[60]"
"13468","b2","723","[270, 310, 1254]"
"13469","b25","723","[210]"
"13470","b25","329","[270, 803]"
"13471","p1","328","[134]"
"13472","b45","b76","[403]"
"13473","329","b58","[509]"
"13474","329","509","[419, 359]"
"13475","512","544","[1518]"
"13476","b21","p6","[389]"
"13477","b22","b56","[1279]"
"13478","314","b53","[209]"
"13479","b29","b59","[120]"
"13480","p6","b60","[120]"
"13481","535","b47","[450]"
"13482","318","b75","[240, 210]"
"13483","b48","524L","[539]"
"13484","324","b68","[5530]"
"13485","b56","b68","[5440]"
"13486","b30","552","[719]"
"13487","533","552","[266]"
"13488","552","b34","[598]"
"13489","311","b49","[13666, 300, 240]"
"13490","b30","b49","[13419, 137]"
"13491","311","329","[681]"
"13492","313","329","[621]"
"13493","b64","329","[411]"
"13494","522","b37","[479, 385]"
"13495","522","b4","[598, 504]"
"13496","515","707","[389]"
"13497","507","707","[324]"
"13498","706","715","[90]"
"13499","723","b62","[150]"
"13500","b62","b49","[30, 31]"
"13501","b23","b1","[54, 52]"
"13502","722a","b36","[210]"
"13503","539","b66","[658]"
"13504","b3","b22","[180]"
"13505","b57","b70","[150, 210]"
"13506","b59","b44","[1079]"
"13507","b59","b28","[1138, 149, 128]"
"13508","329","b27","[539, 479]"
"13509","b62","b52","[59]"
"13510","b62","510","[569, 923]"
"13511","b18","b62","[95]"
"13512","507","701","[150, 129]"
"13513","713","512","[180, 240, 210]"
"13514","b10","722a","[209]"
"13515","b10","503","[718, 688]"
"13516","328","502","[509]"
"13517","328","503","[569]"
"13518","722a","509","[390]"
"13519","722a","502","[449]"
"13520","722a","503","[509]"
"13521","b46","537","[582]"
"13522","b21","537","[419]"
"13523","501","b60","[1107]"
"13524","508","b60","[1018]"
"13525","513","b60","[958]"
"13526","516","b60","[898]"
"13527","b41","b60","[479]"
"13528","b34","722","[210]"
"13529","b66","312","[150, 210, 120]"
"13530","b62","540","[599]"
"13531","b7","714","[905]"
"13532","b19","714","[778]"
"13533","b31","714","[719]"
"13534","b20","536","[538]"
"13535","541","553","[179, 121]"
"13536","549","553","[59]"
"13537","b30","710","[599]"
"13538","706","713","[84]"
"13539","706","506","[209]"
"13540","706","b43","[802]"
"13541","706","b2","[928]"
"13542","706","b4","[1108]"
"13543","706","b28","[1168]"
"13544","706","b44","[1227]"
"13545","514","b66","[599, 390]"
"13546","b67","b35","[89]"
"13547","317","b44","[83]"
"13548","p5","554","[658, 964, 724]"
"13549","b40","554","[598]"
"13550","551","548","[90, 240]"
"13551","551","b43","[658]"
"13552","540","b26","[449]"
"13553","b2","b58","[545]"
"13554","318","b50","[300, 138, 128]"
"13555","513","724","[442]"
"13556","b4","b68","[389, 449]"
"13557","328","506","[515]"
"13558","328","501","[569]"
"13559","b35","515","[208, 386]"
"13560","701","511","[180, 330, 210, 150]"
"13561","701","b30","[629]"
"13562","504","b30","[509, 574]"
"13563","317","b6","[450, 329, 419]"
"13564","317","501","[1019]"
"13565","317","504","[1139]"
"13566","314","501","[989]"
"13567","314","504","[1109]"
"13568","b6","501","[569, 1110, 1200]"
"13569","504","b24","[844]"
"13570","548","b27","[869, 1100]"
"13571","722a","b57","[180]"
"13572","b3","548","[958]"
"13573","b8","503","[629]"
"13574","b24","503","[539]"
"13575","b43","503","[479, 445]"
"13576","512","722a","[389]"
"13577","512","b25","[13563]"
"13578","b49","723","[179, 150, 206]"
"13579","p4","b45","[329]"
"13580","544","b24","[689]"
"13581","540","b24","[629]"
"13582","715","711","[59, 120, 30]"
"13583","711","506","[79, 90, 222]"
"13584","711","511","[150]"
"13585","b41","548","[839]"
"13586","540","b44","[958, 539, 480]"
"13587","548","b1","[839, 719]"
"13588","540","b48","[569, 660]"
"13589","b75","b50","[209]"
"13590","b71","b50","[149]"
"13591","329","545","[1228]"
"13592","329","550","[1288]"
"13593","722","b15","[389]"
"13594","722","550","[1078]"
"13595","327","722a","[60]"
"13596","722a","516","[330]"
"13597","b5","514","[449, 810]"
"13598","b37","327","[660]"
"13599","513","327","[390]"
"13600","p1","b59","[463]"
"13601","p1","b28","[612]"
"13602","b25","b78","[120]"
"13603","b25","311","[180]"
"13604","b25","312","[270]"
"13605","514","b69","[460, 610]"
"13606","514","b73","[540]"
"13607","p4","b37","[390]"
"13608","b8","b38","[3943]"
"13609","537","b32","[629]"
"13610","b72","p6","[210, 180]"
"13611","509","318","[569, 480]"
"13612","508","318","[509]"
"13613","512","318","[449]"
"13614","515","318","[419, 398]"
"13615","512","538","[539]"
"13616","b36","b43","[60]"
"13617","b26","b23","[16258]"
"13618","509","b16","[902, 896]"
"13619","b24","722","[269]"
"13620","b35","722","[179]"
"13621","b28","520","[480]"
"13622","b43","520","[420]"
"13623","b21","p5","[120]"
"13624","b57","b31","[150]"
"13625","508","b34","[479]"
"13626","535","b20","[479]"
"13627","535","b70","[618]"
"13628","b31","p4","[349]"
"13629","b76","b15","[329]"
"13630","b59","722b","[239]"
"13631","709","718","[180, 60, 44, 277]"
"13632","718","710","[60]"
"13633","718","501","[120]"
"13634","718","507","[180]"
"13635","718","512","[269, 210]"
"13636","317","b33","[120]"
"13637","711","715","[60]"
"13638","505","b25","[569]"
"13639","b40","328","[1037]"
"13640","513","723","[406]"
"13641","723","b47","[150]"
"13642","b60","b57","[15]"
"13643","b60","b2","[104, 120]"
"13644","b60","b8","[254]"
"13645","b60","b28","[375]"
"13646","b60","b40","[433, 120, 270]"
"13647","b6","b11","[9067, 89, 60]"
"13648","b1","b11","[180]"
"13649","b38","b39","[120]"
"13650","b31","b34","[131, 836]"
"13651","b50","p2","[275]"
"13652","513","b30","[479]"
"13653","321","b3","[240, 120, 122]"
"13654","b13","b3","[180, 150, 90]"
"13655","b13","b28","[278, 265]"
"13656","712","721","[60]"
"13657","321","b45","[270, 382]"
"13658","b77","b43","[179]"
"13659","b69","506","[659]"
"13660","b7","b74","[269]"
"13661","b64","b74","[180]"
"13662","312","325","[509]"
"13663","b46","b37","[120, 128]"
"13664","b32","b57","[92]"
"13665","b32","b53","[212]"
"13666","b58","b53","[150, 60]"
"13667","b57","546","[790]"
"13668","b54","550","[790]"
"13669","b15","327","[209, 180]"
"13670","722b","b43","[180]"
"13671","722b","b17","[270]"
"13672","722","b34","[270]"
"13673","722b","b34","[210]"
"13674","722b","p6","[270]"
"13675","b24","b34","[9743]"
"13676","b10","550","[858]"
"13677","b22","550","[688]"
"13678","b44","550","[570, 600]"
"13679","b39","510","[390]"
"13680","709","722","[659]"
"13681","709","324","[719, 655]"
"13682","b10","540","[509]"
"13683","546","b38","[540]"
"13684","p1","531","[650]"
"13685","b51","b38","[210]"
"13686","b74","b12","[477, 330]"
"13687","p6","b28","[180]"
"13688","b44","b71","[149, 150]"
"13689","b77","329","[679]"
"13690","b18","720B","[1401]"
"13691","b30","b31","[391]"
"13692","521","b6","[658]"
"13693","521","b47","[18424]"
"13694","p3","b29","[191]"
"13695","b66","b12","[269]"
"13696","b58","b5","[180]"
"13697","b58","b11","[270]"
"13698","b25","b11","[150]"
"13699","b28","b50","[60, 429]"
"13700","b29","546","[3521, 600]"
"13701","b4","549","[1293]"
